ride_id,point_idx,latitude,longitude,timestamp,meter_reading,meter_increment,ride_status,passenger_count
fa47eb3f-67c6-42eb-b438-26fb3926f1f9,1018,40.729820000000004,-73.91159,2026-06-08 10:38:04.699160 UTC,21.142818,0.020768978,enroute,1
4a911a2f-0d20-4a56-8eaf-68c4589f3daf,392,40.759170000000005,-73.97239,2026-06-08 10:38:04.810510 UTC,14.319634,0.03652968,enroute,1
12592f34-a27e-4a05-b42a-85d186fbd81c,766,40.72236,-73.97432,2026-06-08 10:38:04.078580 UTC,19.638935,0.025638297,enroute,1
a144f54c-cfb8-4f31-a398-f56d0fce298c,341,40.742810000000006,-73.96065,2026-06-08 10:38:04.609800 UTC,8.608953,0.0252462,enroute,1
52d5543c-7ee7-4ecc-aa1b-48605d36b7b2,38,40.75039,-73.97354,2026-06-08 10:38:05.883150 UTC,1.3674741,0.03598616,enroute,1
63be468e-8f88-4792-a5a6-68d6fd6dd856,147,40.78034,-73.97669,2026-06-08 10:38:03.426780 UTC,4.444186,0.030232558,enroute,1
33169de8-da54-47a0-a679-61b6064ee5fb,108,40.75106,-73.9906,2026-06-08 10:38:04.367580 UTC,4.6285715,0.042857144,enroute,1
80b94832-9167-4e86-81a0-263152b13e63,348,40.75788,-73.95920000000001,2026-06-08 10:38:03.308760 UTC,7.6349764,0.021939587,enroute,1
9a54d999-bf1d-44d6-88d5-7898b0c3507a,175,40.748470000000005,-73.980340000000012,2026-06-08 10:38:03.329230 UTC,5.317109,0.03038348,enroute,1
8717f3b2-8c79-4ee6-8c6d-96ed1eca041d,218,40.761750000000006,-73.975100000000012,2026-06-08 10:38:04.684850 UTC,8.185945,0.037550204,enroute,1
98d8d0f6-8086-4303-ac80-5cfa6f4e5696,143,40.701010000000004,-73.99035,2026-06-08 10:38:05.135880 UTC,3.955488,0.027660755,enroute,1
c679311b-2547-49d4-808f-44d31e52832d,533,40.71068,-73.98384,2026-06-08 10:38:04.341270 UTC,8.631579,0.016194332,enroute,1
0191bdf1-5e15-45a8-95f9-38ce168721bc,175,40.751250000000006,-73.97829,2026-06-08 10:38:04.600460 UTC,5.777397,0.033013698,enroute,1
7fb823e1-68bf-4c21-b524-ae8d697ceca5,1900,40.710770000000004,-73.82153000000001,2026-06-08 10:38:06.376380 UTC,35.286667,0.01857193,enroute,5
a592fd36-14cb-42cb-9d84-c443eabcaa0f,738,40.729240000000004,-73.971790000000013,2026-06-08 10:38:03.279180 UTC,12.232044,0.016574586,enroute,1
3e743792-7b9f-4b65-ab71-aeb414404cfa,698,40.745580000000004,-73.99915,2026-06-08 10:38:05.831000 UTC,20.608473,0.029525032,enroute,1
49fb5cc1-90e7-470e-ab0d-d66987c7407d,135,40.751180000000005,-73.98514,2026-06-08 10:38:03.935000 UTC,4.77809,0.03539326,enroute,1
b5f32e23-b007-42fe-9bc3-4a082ed09d59,9,40.773590000000006,-73.989020000000011,2026-06-08 10:38:04.327740 UTC,0.29760957,0.03306773,enroute,2
6e34eddb-98fd-4ae9-9be2-6cf68ba921b8,791,40.70745,-74.001020000000011,2026-06-08 10:38:05.651810 UTC,20.692633,0.026160091,enroute,1
a11b88db-2e5a-4f59-ae75-dd4d5490bc1c,1266,40.76727,-73.864460000000008,2026-06-08 10:38:03.267470 UTC,31.502895,0.024883803,enroute,1
8541999d-2d47-4a3b-b2c6-48b42f1fb74b,51,40.718700000000005,-74.00932,2026-06-08 10:38:05.081870 UTC,2.817143,0.055238098,enroute,1
a332335d-21c4-4691-a4ef-87f29ca6b8f3,1365,40.75005,-73.99132,2026-06-08 10:38:06.414750 UTC,26.79481,0.019629898,enroute,1
75a3bb99-5174-41e1-8741-4e52859d9992,742,40.73353,-73.92203,2026-06-08 10:38:03.584400 UTC,18.013733,0.024277268,enroute,1
be214cd6-c59c-4431-ad0d-bc6bdaa74679,124,40.77051,-73.98384,2026-06-08 10:38:03.653300 UTC,3.897143,0.03142857,enroute,1
a170d891-7eb0-4f82-809e-599f657ed507,101,40.734190000000005,-73.98987000000001,2026-06-08 10:38:04.078310 UTC,3.353577,0.033203732,enroute,1
801b82b6-7514-4e83-bff5-01528bf72649,393,40.780420000000007,-73.987890000000007,2026-06-08 10:38:05.620890 UTC,8.45861,0.02152318,enroute,1
99d12f6a-0346-4eec-9629-b935dabf7cfe,384,40.710210000000004,-73.987320000000011,2026-06-08 10:38:03.711710 UTC,9.05587,0.023582995,enroute,1
ce3068ae-2b72-4318-9176-7f47f6232ae0,88,40.76653,-73.950880000000012,2026-06-08 10:38:04.712340 UTC,2.8642397,0.032548178,enroute,1
88ac84ee-b321-4aef-b624-bd7cbb8897bb,201,40.747890000000005,-73.98917,2026-06-08 10:38:04.879140 UTC,7.000145,0.03482659,enroute,2
65579559-e8b7-4644-ba5b-0b21e7e0935b,1214,40.758430000000004,-73.97112,2026-06-08 10:38:03.974030 UTC,21.342903,0.017580645,enroute,1
a16040f3-cf69-47a5-be76-9b7bd34c1914,2061,40.70409,-73.817190000000011,2026-06-08 10:38:05.872640 UTC,50.033344,0.024276247,enroute,1
fd7d17ad-8242-4026-95f6-4c47727e39e0,21,40.81107,-73.946930000000009,2026-06-08 10:38:03.789500 UTC,0.56893873,0.02709232,enroute,3
9fc0026c-0f6c-4dcf-b76f-c1fc1203b0f0,192,40.792030000000004,-73.980730000000008,2026-06-08 10:38:04.907760 UTC,5.031397,0.026205193,enroute,6
201259b5-d45a-4e6e-b863-a09cf0ec6f5f,806,40.72937,-73.97185,2026-06-08 10:38:04.997570 UTC,15.297289,0.018979266,enroute,1
3b85ba65-1763-4f00-b8ef-e520b4d4f16e,1565,40.87192,-73.99974,2026-06-08 10:38:04.689830 UTC,36.63113,0.023406472,enroute,1
5c318c41-104c-4ee5-afe8-095893377ad8,190,40.77915,-73.95883,2026-06-08 10:38:03.867580 UTC,8.083333,0.04254386,enroute,1
1ad92f78-cbe0-42f3-bb33-3d85a13b4bd3,2732,40.733270000000005,-73.835730000000012,2026-06-08 10:38:04.418620 UTC,49.624218,0.018164063,enroute,1
14eaf186-bb16-436f-aea3-342961e29935,643,40.745540000000005,-73.97017000000001,2026-06-08 10:38:04.435820 UTC,14.599131,0.022704713,enroute,1
10ad0126-dca2-476c-8ebe-7ee3182059fb,546,40.706430000000005,-73.95838,2026-06-08 10:38:05.773830 UTC,17.0625,0.03125,enroute,1
9e5280f1-cfa3-4e4b-9b26-d2a88db0ed2b,9,40.74568,-73.990770000000012,2026-06-08 10:38:03.702840 UTC,0.42450866,0.04716763,enroute,1
5d467985-120a-4a18-b00a-dafa4ca155fc,89,40.745700000000006,-73.97213,2026-06-08 10:38:03.764230 UTC,4.375419,0.04916201,enroute,1
35fe113c-f1a4-4d5b-875c-4672f3a4c9c1,302,40.75536,-73.961660000000009,2026-06-08 10:38:05.906870 UTC,7.5715714,0.02507143,enroute,1
1877dc1b-72f4-4a59-8017-583cc8e103ab,2434,40.695460000000004,-73.81269,2026-06-08 10:38:06.014340 UTC,51.030495,0.020965692,enroute,1
5da67b36-5314-492b-b65c-211240ab1839,84,40.79319,-73.963590000000011,2026-06-08 10:38:03.556770 UTC,2.6675675,0.031756755,enroute,2
c775c423-46a7-45e4-8327-1fd1f2b28b19,237,40.75457,-73.97574,2026-06-08 10:38:03.796730 UTC,8.923482,0.037651822,enroute,1
b1616f63-3cc5-4729-b37e-0d5547b3f23c,65,40.745470000000005,-73.978310000000008,2026-06-08 10:38:04.923140 UTC,1.82,0.028,enroute,1
269eb68f-b1ee-484f-96d1-8d7afc47b9ee,39,40.7573,-73.98199000000001,2026-06-08 10:38:05.137790 UTC,1.1352451,0.029108848,enroute,1
e59c3ded-41f5-4b2d-9d3e-1aae9f280b0b,1415,40.7353,-73.85975,2026-06-08 10:38:04.300180 UTC,28.124826,0.019876203,enroute,1
24915e58-297b-4acd-b725-fee43f26e1fa,21,40.756150000000005,-73.99432,2026-06-08 10:38:06.217850 UTC,0.84898394,0.040427808,enroute,1
238faad4-ec40-4c42-a3a2-cf15f8b20d79,175,40.72567,-73.99719,2026-06-08 10:38:03.376930 UTC,5.1518693,0.029439254,enroute,2
6dd2b221-5631-4e88-89c8-9c13fcca8095,1138,40.71896,-74.001290000000012,2026-06-08 10:38:05.922810 UTC,20.782326,0.01826215,enroute,6
6e4dedc5-61c5-4347-8ff1-bd6030e430f0,1098,40.770190000000007,-73.94758,2026-06-08 10:38:06.076440 UTC,26.931114,0.024527427,enroute,1
d0bb8a3c-185b-414d-b996-a74f62be0b8a,7,40.75672,-73.99016,2026-06-08 10:38:03.485230 UTC,0.31111112,0.044444446,enroute,1
dfe9e17a-755a-4c0f-955b-634dd0beceab,2616,40.747370000000004,-73.97104,2026-06-08 10:38:04.359060 UTC,67.31369,0.025731534,enroute,5
89f08422-3a8f-4746-818f-46bbad16ebdb,1533,40.695220000000006,-74.11798,2026-06-08 10:38:06.300730 UTC,49.76373,0.03246166,enroute,1
416287dc-b880-4c27-88e0-e6d2ce73cddc,76,40.64513,-73.78941,2026-06-08 10:38:04.456360 UTC,1.6478479,0.021682208,enroute,1
044a5757-fd65-42dd-ab2b-49ce1eb76261,32,40.768550000000005,-73.988970000000009,2026-06-08 10:38:03.583270 UTC,1.6627451,0.051960785,enroute,1
38cceeb4-d140-4512-8a4a-68399f403f37,109,40.751740000000005,-73.986380000000011,2026-06-08 10:38:04.736950 UTC,3.338739,0.030630631,enroute,1
624d642c-d071-4850-86c8-ac130d82c548,168,40.751580000000004,-73.97638,2026-06-08 10:38:03.977050 UTC,6.262722,0.03727811,enroute,1
ceb2aceb-d71a-42b0-a0dd-99552a528f9f,190,40.76411,-73.96683,2026-06-08 10:38:05.711430 UTC,6.3233438,0.033280756,enroute,1
f735ee66-044a-4ec4-9ce6-2ae9da998d46,2018,40.757960000000004,-73.8982,2026-06-08 10:38:06.306070 UTC,37.50501,0.018585237,enroute,1
3479104b-17fe-4cae-bfd2-7a3db832ab8c,375,40.71332,-73.971560000000011,2026-06-08 10:38:06.089310 UTC,7.47296,0.019927893,enroute,1
1a5770f2-4bf4-4336-aac2-93da53ca5c3c,1157,40.725590000000004,-73.89884,2026-06-08 10:38:05.045880 UTC,22.445257,0.019399531,enroute,4
2a9e0168-7abc-4b51-be90-d964908ae7d2,55,40.71887,-73.97477,2026-06-08 10:38:05.058410 UTC,1.7801706,0.032366738,enroute,1
6709699a-7629-4e16-bd60-9be4b3c5e086,34,40.75903,-73.98848000000001,2026-06-08 10:38:04.274560 UTC,2.0953488,0.06162791,enroute,1
bce70b5c-1463-4bbc-bb99-948789d02f6d,140,40.74136,-73.98545,2026-06-08 10:38:06.265930 UTC,3.5744681,0.025531916,enroute,1
94885dc1-aa84-413e-8f29-df8d369ae4eb,11,40.76328,-73.967430000000007,2026-06-08 10:38:06.427990 UTC,0.3248322,0.029530201,enroute,1
163d780a-e976-4d3a-b5c9-fe07b561aa03,108,40.769650000000006,-73.95171,2026-06-08 10:38:04.189010 UTC,6.1232142,0.056696426,enroute,1
dae1a4c4-259c-423f-a2c6-32bbef0d5174,674,40.7413,-73.952750000000009,2026-06-08 10:38:04.373990 UTC,8.352992,0.012393163,enroute,1
cdc7c088-7c8b-480b-aae1-54cffbc47ead,478,40.808490000000006,-73.92731,2026-06-08 10:38:07.768950 UTC,12.954374,0.027101202,enroute,1
3bda7078-96aa-4c6c-801c-b141a57fff2b,290,40.77074,-73.91763,2026-06-08 10:38:07.571200 UTC,7.9074206,0.027266968,enroute,1
0ca07d3f-502c-4b75-a2fa-a2fe91f3a7fe,361,40.79572,-73.92211,2026-06-08 10:38:07.286150 UTC,13.0269785,0.036085814,enroute,1
c313e849-d699-4fed-bcfe-3af437b3318e,2772,40.750820000000004,-73.980470000000011,2026-06-08 10:38:07.779680 UTC,68.78704,0.024814948,enroute,1
b7a21b85-e771-4127-b896-007c26d6b759,2434,40.674130000000005,-73.80171,2026-06-08 10:38:08.458550 UTC,58.1553,0.023892893,enroute,1
9aaa8d0e-67ef-4b56-9dbe-05a53457a95c,1357,40.728710000000007,-73.8807,2026-06-08 10:38:06.983590 UTC,26.606037,0.019606512,enroute,2
466ee1b5-5995-4750-b7b1-772f1e3a78db,136,40.7411,-73.98357,2026-06-08 10:38:08.047580 UTC,5.938667,0.04366667,enroute,1
0e941f28-5d81-4c4e-b1bb-646ee9a408a4,140,40.75672,-73.976760000000013,2026-06-08 10:38:08.359080 UTC,4.0254955,0.02875354,enroute,1
0adbd597-f5ec-4612-be97-cf74891a7c51,50,40.73696,-73.97847,2026-06-08 10:38:08.629430 UTC,1.6583542,0.033167083,enroute,1
e25f1637-b720-488e-8d71-339f22241503,92,40.722980000000007,-74.00227000000001,2026-06-08 10:38:07.911890 UTC,2.4164557,0.026265824,enroute,1
c239c4a5-9da2-41b9-835e-9c2e23b15d2d,347,40.76505,-73.978860000000012,2026-06-08 10:38:08.766440 UTC,9.243448,0.026638178,enroute,1
989ddd9b-b06f-4d85-9d05-63d9f91f34a0,1475,40.72498,-74.0111,2026-06-08 10:38:06.482120 UTC,23.020767,0.015607299,enroute,1
f814d99a-f98f-44cd-83ad-3942d08b446f,2778,40.669470000000004,-73.80128,2026-06-08 10:38:08.233720 UTC,59.219288,0.021317238,enroute,1
27ad4ad8-fe2a-4851-974a-5899ab0466ba,593,40.7004,-73.96154,2026-06-08 10:38:06.571010 UTC,12.600504,0.021248741,enroute,2
022a400e-bd81-4cbe-bb3f-cdefa683e6b1,1722,40.769510000000004,-73.865680000000012,2026-06-08 10:38:06.804770 UTC,31.820618,0.018478872,enroute,5
39310dbd-acd6-48c0-a4ec-0dfc4ca125d5,186,40.75298,-73.96990000000001,2026-06-08 10:38:07.297410 UTC,5.1992984,0.027953217,enroute,4
c4f29fd4-fa45-4f7e-98f6-5e011b3fe784,56,40.64634,-73.783750000000012,2026-06-08 10:38:07.802910 UTC,1.4093006,0.025166081,enroute,1
1b9194a9-aa5c-406a-8c69-0d853b2fff15,160,40.754000000000005,-73.96915,2026-06-08 10:38:08.567580 UTC,5.4400005,0.034,enroute,1
0ed16e2f-98ba-43d6-8a59-76880ecb4f9e,148,40.754690000000004,-73.97163,2026-06-08 10:38:06.825920 UTC,4.7791667,0.032291666,enroute,1
72717444-aaec-4503-94fe-1cf4254eece1,189,40.763270000000006,-73.9629,2026-06-08 10:38:07.042000 UTC,6.5302324,0.034551494,enroute,3
1af12c9f-8717-4c74-8750-463d08da512f,936,40.749190000000006,-73.967030000000008,2026-06-08 10:38:07.487650 UTC,21.574759,0.023049956,enroute,1
9dcd3879-58c5-484e-85e5-7ec236042fae,40,40.742720000000006,-73.98651000000001,2026-06-08 10:38:07.568000 UTC,1.0137811,0.025344526,enroute,2
349e7a3a-a606-400e-a7e5-3eb222a71252,65,40.75735,-74.000840000000011,2026-06-08 10:38:07.786190 UTC,2.0482557,0.031511627,enroute,1
7dc8fd8b-aef1-4e46-a491-d88a555b2fda,892,40.726980000000005,-73.90639,2026-06-08 10:38:08.047840 UTC,24.469906,0.02743263,enroute,1
a39fdc86-db78-4a29-8897-d5aa1f682a00,18,40.744690000000006,-73.975670000000008,2026-06-08 10:38:08.513040 UTC,0.6654545,0.036969695,enroute,1
f71ff362-f887-4eaf-a219-af2cbcafa3a4,278,40.745230000000006,-73.96434,2026-06-08 10:38:07.124470 UTC,6.731922,0.024215547,enroute,4
03494664-a6e0-4226-b87b-d681220014a3,680,40.73798,-73.97391,2026-06-08 10:38:07.650900 UTC,18.427773,0.027099665,enroute,1
ac019f3d-265a-4391-a0b8-786a690498b0,128,40.79023,-73.959600000000009,2026-06-08 10:38:08.724450 UTC,4.1662745,0.03254902,enroute,5
5695e0ac-f91e-424c-b357-8ac679cd7545,510,40.73769,-73.935600000000008,2026-06-08 10:38:07.033710 UTC,11.48728,0.022524077,enroute,1
1009f748-ebb8-495e-87a0-724b6b18bf23,492,40.75601,-73.976980000000012,2026-06-08 10:38:06.902900 UTC,11.248327,0.022862453,enroute,1
4bb2a7ff-5a25-42fd-b739-78c1772f38e2,1929,40.71996,-73.82629,2026-06-08 10:38:07.538110 UTC,39.344833,0.020396492,enroute,1
0139f918-ec0e-4916-a814-fc7a7eabb9f3,89,40.76943,-73.98931,2026-06-08 10:38:07.594190 UTC,2.282156,0.025642203,enroute,1
da8a4cf2-0d18-4e77-9516-102d4aec239a,156,40.75303,-73.98573,2026-06-08 10:38:07.775310 UTC,6.815794,0.043690987,enroute,2
107f09f4-3f57-4fff-9b75-7146e112a98d,45,40.75967,-73.98764,2026-06-08 10:38:07.913040 UTC,3.3409092,0.07424243,enroute,1
f3082631-e5ba-4d3a-8b91-181a2cf861ea,819,40.736410000000006,-73.90861000000001,2026-06-08 10:38:07.078890 UTC,21.5382,0.026298169,enroute,1
5a5147ff-cf5d-4928-a697-6e8947d7a141,301,40.71571,-74.00502,2026-06-08 10:38:07.263880 UTC,9.141481,0.030370371,enroute,1
4d521297-bd57-4afb-bcd8-640b34bf3f3c,777,40.83518,-73.93508,2026-06-08 10:38:08.726220 UTC,19.72725,0.025388995,enroute,1
43d2e205-195d-4070-b062-eac06b41825b,2715,40.79903,-73.936320000000009,2026-06-08 10:38:08.340310 UTC,62.958748,0.023189226,enroute,3
5cbde8c2-676a-411d-b143-c1e475fb0012,129,40.75155,-73.97418,2026-06-08 10:38:06.740130 UTC,5.3117647,0.04117647,enroute,1
b1616f63-3cc5-4729-b37e-0d5547b3f23c,68,40.745720000000006,-73.97812,2026-06-08 10:38:07.856470 UTC,1.904,0.028,enroute,1
bb3ae8e4-a82a-4bbd-a4ab-dbaa2b4df0d8,122,40.7565,-73.978680000000011,2026-06-08 10:38:08.462820 UTC,4.156044,0.034065936,enroute,6
ec76847a-b7ed-43b8-b772-bb79d1650caa,801,40.696830000000006,-73.815670000000011,2026-06-08 10:38:08.602680 UTC,16.216162,0.020244896,enroute,1
8e9ca42e-4d76-4263-a3f6-3c44c56ff415,451,40.73908,-73.941,2026-06-08 10:38:07.481810 UTC,13.315088,0.029523477,enroute,1
eb550899-6f70-4d53-9878-968dbf1efbda,573,40.75985,-73.96657,2026-06-08 10:38:08.242580 UTC,16.345192,0.02852564,enroute,1
1bc50e1e-35cf-4dfd-a1d5-22b0116967ce,413,40.711290000000005,-73.97914,2026-06-08 10:38:06.993670 UTC,8.106087,0.019627329,enroute,1
4256e065-843e-4825-ab0a-945899de609f,1146,40.767010000000006,-73.898410000000013,2026-06-08 10:38:07.663270 UTC,25.545038,0.02229061,enroute,2
dd9f0f43-a461-42fd-a1e3-1d19409cc911,1364,40.74212,-73.89717,2026-06-08 10:38:08.690550 UTC,28.867002,0.021163492,enroute,1
22ef4a0b-5750-49e1-9537-1507d494c1e8,201,40.77163,-73.97754,2026-06-08 10:38:06.856590 UTC,5.1354394,0.02554945,enroute,1
cff09bd0-9495-4b52-8db9-43eb7a3b97e4,2579,40.755080000000007,-73.95019,2026-06-08 10:38:07.605480 UTC,50.375427,0.01953293,enroute,1
d2e73402-2791-4b6d-9fe1-8043e4986867,24,40.756670000000007,-73.98846,2026-06-08 10:38:07.871520 UTC,1.111181,0.04629921,enroute,1
50ed9478-d996-4df3-919f-259895d7ed97,2889,40.645160000000004,-73.79919000000001,2026-06-08 10:38:07.837170 UTC,61.830452,0.021402026,enroute,1
9559568e-8408-4110-8c63-6ee9acfbf5a5,605,40.73311,-73.974370000000008,2026-06-08 10:38:06.512030 UTC,13.802962,0.022814814,enroute,1
4861499d-afbb-44ed-9b6d-db8bc0e6288b,1683,40.67499,-73.80207,2026-06-08 10:38:08.347360 UTC,30.4831,0.01811236,enroute,6
411042fb-aab5-446d-9364-b9ee8a3a5146,159,40.78041,-73.98805,2026-06-08 10:38:07.874350 UTC,4.4774833,0.028160272,enroute,1
e55f21a5-9824-4805-88f1-06f19a202452,313,40.74698,-73.983520000000013,2026-06-08 10:38:07.238760 UTC,9.772708,0.031222709,enroute,1
9a97f3ad-ef4a-4aea-9c35-6f9f4580bebc,6,40.717000000000006,-74.0143,2026-06-08 10:38:07.243030 UTC,0.11236462,0.018727437,enroute,1
97b5a12a-8618-4fae-9b75-75e4e92a805e,977,40.7256,-73.89882,2026-06-08 10:38:07.052160 UTC,23.947,0.024510747,enroute,1
624f4759-91b2-4570-ba8b-93e6ed44f85a,42,40.76924,-73.94877000000001,2026-06-08 10:38:06.539010 UTC,1.3011429,0.030979592,enroute,1
ff43d5be-5e20-4682-802c-a3b37edd0401,60,40.737190000000005,-74.00521,2026-06-08 10:38:07.306300 UTC,1.972145,0.032869082,enroute,3
47736344-c0ac-4e47-b014-a57b7e48e961,2759,40.74906,-73.98014,2026-06-08 10:38:06.589130 UTC,54.3295,0.019691736,enroute,1
f197493c-b9c2-464d-a769-7c6d976abde1,872,40.736470000000004,-73.908200000000008,2026-06-08 10:38:07.553320 UTC,22.8856,0.026244953,enroute,5
0795c787-e441-49eb-908b-c607ee606e3d,144,40.742090000000005,-73.990890000000007,2026-06-08 10:38:08.527580 UTC,4.256,0.029555555,enroute,1
5eba1535-8047-4f84-9807-1f03d8249942,164,40.76516,-73.979130000000012,2026-06-08 10:38:08.789460 UTC,4.9968753,0.03046875,enroute,6
4333ecbe-097f-49d0-9287-12d1d07c73f1,132,40.751200000000004,-73.983340000000013,2026-06-08 10:38:06.598350 UTC,5.618462,0.042564105,enroute,1
90507464-b5ad-4743-b695-518b89daf605,35,40.71979,-73.945140000000009,2026-06-08 10:38:07.812520 UTC,1.5572687,0.044493392,enroute,1
c652771d-8fb1-44b2-b09c-60499a3b1ef8,1906,40.727610000000006,-73.8328,2026-06-08 10:38:08.581770 UTC,43.870193,0.02301689,enroute,1
e9341d3c-389a-4dcf-a814-cd00f24cb4bd,657,40.70942,-73.993950000000012,2026-06-08 10:38:07.829120 UTC,17.191362,0.026166456,enroute,1
92ff2383-511e-4326-b0ea-aecb510d39ef,74,40.75748,-73.97663,2026-06-08 10:38:07.838790 UTC,3.215707,0.0434555,enroute,1
7f8a4ec2-b59c-4c33-8fab-d5791c17cd5d,1309,40.77299,-73.86978,2026-06-08 10:38:06.519470 UTC,37.22778,0.028439863,enroute,1
43273509-ff8c-4ff1-b909-8ef6f7c34a6a,83,40.744130000000006,-73.9957,2026-06-08 10:38:07.121820 UTC,2.6494353,0.031920906,enroute,5
d750161f-5df3-476f-8a5f-75f9923933ff,1638,40.767120000000006,-73.863930000000011,2026-06-08 10:38:07.362370 UTC,34.368114,0.020981755,enroute,1
bd506553-58d6-484e-8983-e8b967e09862,275,40.76666,-73.95081,2026-06-08 10:38:07.550540 UTC,7.412709,0.026955307,enroute,2
5d467985-120a-4a18-b00a-dafa4ca155fc,91,40.74586,-73.972010000000012,2026-06-08 10:38:08.177640 UTC,4.473743,0.04916201,enroute,1
270707f0-c120-47be-92b8-dee2e95c69e3,2014,40.71513,-73.82568,2026-06-08 10:38:07.625880 UTC,48.95486,0.024307279,enroute,2
40a4322b-23e9-4cea-addd-a5925c5ee741,2192,40.702420000000004,-73.816430000000011,2026-06-08 10:38:07.844590 UTC,38.285675,0.017466092,enroute,1
24915e58-297b-4acd-b725-fee43f26e1fa,23,40.755990000000004,-73.994440000000012,2026-06-08 10:38:08.870260 UTC,0.92983955,0.040427808,enroute,1
002c6696-ba0d-49eb-b226-6a22b9211c0b,210,40.757610000000007,-73.969490000000008,2026-06-08 10:38:08.896990 UTC,7.7205887,0.036764707,enroute,1
7fb823e1-68bf-4c21-b524-ae8d697ceca5,1904,40.710480000000004,-73.82124,2026-06-08 10:38:08.955340 UTC,35.360954,0.01857193,enroute,5
b0fc85f0-c184-4aca-a757-2e2bef5503aa,2511,40.702290000000005,-73.86677,2026-06-08 10:38:09.565010 UTC,47.915417,0.019082205,enroute,5
624f4759-91b2-4570-ba8b-93e6ed44f85a,47,40.76879,-73.9491,2026-06-08 10:38:11.559420 UTC,1.4560409,0.030979592,enroute,1
328c2ea2-1e3f-402b-8ac3-486a11313f8f,73,40.71591,-74.00856,2026-06-08 10:38:12.101450 UTC,4.3564515,0.05967742,enroute,2
1fa9ceed-16ff-48a1-a597-df374f85b52c,184,40.811080000000004,-73.950520000000012,2026-06-08 10:38:09.295930 UTC,7.623676,0.04143302,enroute,1
4429f4d7-28c6-4a51-b7dc-91e00a0ded73,179,40.78134,-73.95999,2026-06-08 10:38:11.972850 UTC,6.0294743,0.033684213,enroute,1
51a05faa-349b-4b98-b855-0d6da4c21446,925,40.81432,-73.934300000000007,2026-06-08 10:38:12.002000 UTC,24.013111,0.02596012,enroute,1
43273509-ff8c-4ff1-b909-8ef6f7c34a6a,86,40.74401,-73.99542000000001,2026-06-08 10:38:12.028600 UTC,2.745198,0.031920906,enroute,5
